gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
PIT201509170,CHN,PIT,PIT08,20150917,0,12:38PM,day,,,FALSE,,185,28228,unknown,unknown,sunny,83,fromrf,1,krizt701,,,gibsg901,fairc901,hobep901,joycj901,,,richc002,mortc002,woodt004,regular,9,6,CHN,PIT,y,both,y,y,y,2015
TBA201509170,BAL,TBA,STP01,20150917,0,7:10PM,night,,,TRUE,,176,9617,dry,none,dome,72,unknown,0,mathb701,,,barrl901,barbs901,scotd901,buckc901,,,roe-c001,coloa001,odayd001,regular,4,3,BAL,TBA,y,both,y,y,y,2015
TEX201509170,HOU,TEX,ARL 2.00,20150917,0,7:09PM,night,,,TRUE,,183,31122,unknown,unknown,sunny,92,rtol,13,porzg701,,,randt901,davig901,cuzzp901,morag901,,,lewic001,mccul002,,regular,2,8,TEX,HOU,y,both,y,y,y,2015
WAS201509170,MIA,WAS,WAS11,20150917,0,7:05PM,night,,,FALSE,,193,23606,unknown,unknown,sunny,81,tolf,3,tritb701,,,herna901,conrc901,barrt901,hamaa901,,,cosaj001,roart001,ramoa001,regular,6,4,MIA,WAS,y,both,y,y,y,2015
ATL201509180,PHI,ATL,ATL02,20150918,0,7:36PM,night,,,FALSE,,178,22525,unknown,unknown,sunny,80,rtol,6,wilkj701,,,fairc901,hobep901,joycj901,gibsg901,,,perew001,morga001,vizca001,regular,1,2,ATL,PHI,y,both,y,y,y,2015
CHN201509180,SLN,CHN,CHI11,20150918,0,1:20PM,day,,,FALSE,,206,40846,unknown,unknown,unknown,75,ltor,4,frisd701,,,belld901,drecb901,marqa901,hallt901,,,huntt002,manes001,,regular,3,8,CHN,SLN,y,both,y,y,y,2015
CLE 201509180.00,CHA,CLE,CLE 8.00,20150918,0,7:10PM,night,,,TRUE,,166,16149,unknown,unknown,unknown,76,fromcf,5,brosc701,,,everm901,welkt901,ticht901,segac901,,,andec002,salec001,,regular,1,12,CLE,CHA,y,both,y,y,y,2015
COL201509180,SDN,COL,DEN02,20150918,0,6:41PM,night,,,FALSE,,192,27303,unknown,unknown,unknown,65,rtol,7,einsd701,,,davig901,cuzzp901,morag901,randt901,,,bettc001,kenni001,axfoj001,regular,4,7,COL,SDN,y,both,y,y,y,2015
DET201509180,KCA,DET,DET05,20150918,0,7:31PM,night,,,TRUE,,249,32926,unknown,unknown,cloudy,75,rtol,2,kleir701,,,blakr901,cedeg901,wolcq901,barkl901,,,verhd001,hollg001,,regular,4,5,DET,KCA,y,both,y,y,y,2015
HOU201509180,OAK,HOU,HOU03,20150918,0,7:11PM,night,,,TRUE,,193,27567,dry,none,dome,73,unknown,0,wilkt701,,,basnt901,wintm901,muchm901,fostm901,,,pomed001,neshp001,dullr001,regular,4,3,OAK,HOU,y,both,y,y,y,2015
LAN201509180,PIT,LAN,LOS03,20150918,0,7:10PM,night,,,FALSE,,168,49529,unknown,unknown,sunny,81,unknown,3,munse701,,,bakej902,emmep901,fleta901,danlk901,,,greiz001,lockj001,,regular,2,6,LAN,PIT,y,both,y,y,y,2015
